ID,Name,Artists,Streams,S.Week,BB.Week
23764,The Way Life Goes,Lil Uzi Vert,1571271,2019-01-11,2019-01-12
23765,Wasted,Juice WRLD,1569897,2019-01-11,2019-01-12
23766,Drowning,A Boogie Wit da Hoodie,1569060,2019-01-11,2019-01-12
23767,JAPAN,Famous Dex,1567562,2019-01-11,2019-01-12
23768,my boy,Billie Eilish,1560756,2019-01-11,2019-01-12
23769,Don't Stop Me Now - Remastered,Queen,1555862,2019-01-11,2019-01-12
23770,Black & White,Juice WRLD,1552373,2019-01-11,2019-01-12
23771,Body,Loud Luxury,1544668,2019-01-11,2019-01-12
23772,come out and play,Billie Eilish,1541741,2019-01-11,2019-01-12
23773,Heaven,Kane Brown,1539028,2019-01-11,2019-01-12
23774,Shoota,Playboi Carti,1538097,2019-01-11,2019-01-12
23775,Red Roses,Lil Skies,1527298,2019-01-11,2019-01-12
23776,Scared of the Dark,Lil Wayne,1525812,2019-01-11,2019-01-12
23777,Havana,Camila Cabello,1525458,2019-01-11,2019-01-12
23778,Bodak Yellow,Cardi B,1503394,2019-01-11,2019-01-12
23779,Bounce Out With That,YBN Nahmir,1499157,2019-01-11,2019-01-12
23780,Close Friends (Lil Baby & Gunna),Lil Baby,1497582,2019-01-11,2019-01-12
23781,Silence,Marshmello,1490395,2019-01-11,2019-01-12
23782,1950,King Princess,1485606,2019-01-11,2019-01-12
23783,Ball For Me,Post Malone,1481771,2019-01-11,2019-01-12
23784,No Role Modelz,J. Cole,1477132,2019-01-11,2019-01-12
23785,Drunk Me,Mitchell Tenpenny,1462815,2019-01-11,2019-01-12
23786,Hope,The Chainsmokers,1461934,2019-01-11,2019-01-12
23787,Hurts Like Hell,Madison Beer,1460519,2019-01-11,2019-01-12
23788,1-800-273-8255,Logic,1456942,2019-01-11,2019-01-12
23789,Happy Now,Kygo,1453843,2019-01-11,2019-01-12
23790,PICK IT UP,Famous Dex,1451933,2019-01-11,2019-01-12
23791,Closer,The Chainsmokers,1446507,2019-01-11,2019-01-12
23792,She Got the Best of Me,Luke Combs,1434882,2019-01-11,2019-01-12
23793,"Fire On Fire - From ""Watership Down""",Sam Smith,1433563,2019-01-11,2019-01-12
23794,In My Head,Peter Manos,1432363,2019-01-11,2019-01-12
24195,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9324215,2019-03-29,2019-03-30
24196,MIDDLE CHILD,J. Cole,9136781,2019-03-29,2019-03-30
24197,Old Town Road,Lil Nas X,9051438,2019-03-29,2019-03-30
24198,7 Rings,Ariana Grande,8440177,2019-03-29,2019-03-30
24199,Murder On My Mind,YNW Melly,8080564,2019-03-29,2019-03-30
24200,Wow.,Post Malone,7858458,2019-03-29,2019-03-30
24201,Sucker,Jonas Brothers,7496195,2019-03-29,2019-03-30
24202,Going Bad,Meek Mill,7184306,2019-03-29,2019-03-30
24203,Swervin,A Boogie Wit da Hoodie,7040451,2019-03-29,2019-03-30
24204,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,6628999,2019-03-29,2019-03-30
24205,Robbery,Juice WRLD,6478333,2019-03-29,2019-03-30
24206,Mixed Personalities,YNW Melly,5882538,2019-03-29,2019-03-30
24207,Pure Water,"Mustard, Migos",5549306,2019-03-29,2019-03-30
24208,a lot,21 Savage,5429219,2019-03-29,2019-03-30
24209,Drip Too Hard (Lil Baby & Gunna),Lil Baby,5181458,2019-03-29,2019-03-30
24210,Here With Me,Marshmello,5045884,2019-03-29,2019-03-30
24211,Thotiana,Blueface,4939321,2019-03-29,2019-03-30
24212,Talk,Khalid,4849036,2019-03-29,2019-03-30
24213,SICKO MODE,Travis Scott,4779646,2019-03-29,2019-03-30
24214,"Thank U, Next",Ariana Grande,4766090,2019-03-29,2019-03-30
24215,Look Back At It,A Boogie Wit da Hoodie,4484867,2019-03-29,2019-03-30
24216,Without Me,Halsey,4449440,2019-03-29,2019-03-30
24217,wish you were gay,Billie Eilish,4439937,2019-03-29,2019-03-30
24218,My Bad,Khalid,4377414,2019-03-29,2019-03-30
24219,Happier,Marshmello,4363574,2019-03-29,2019-03-30
24220,bury a friend,Billie Eilish,4298153,2019-03-29,2019-03-30
24221,Splashin,Rich The Kid,4253291,2019-03-29,2019-03-30
24222,Confessions of a Dangerous Mind,Logic,4162608,2019-03-29,2019-03-30
24223,Faucet Failure,Ski Mask The Slump God,4157364,2019-03-29,2019-03-30
24224,Please Me,Cardi B,4141203,2019-03-29,2019-03-30
24225,Fast,Juice WRLD,4119167,2019-03-29,2019-03-30
24226,ZEZE,Kodak Black,4111459,2019-03-29,2019-03-30
24227,Dancing With A Stranger,"Sam Smith, Normani",4103815,2019-03-29,2019-03-30
24228,Lucid Dreams,Juice WRLD,3989390,2019-03-29,2019-03-30
24229,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,3965246,2019-03-29,2019-03-30
24230,Shallow,Lady Gaga,3963298,2019-03-29,2019-03-30
24231,Envy Me,Calboy,3946759,2019-03-29,2019-03-30
24232,Better,Khalid,3924507,2019-03-29,2019-03-30
24233,i,Lil Skies,3891461,2019-03-29,2019-03-30
24234,Mo Bamba,Sheck Wes,3796456,2019-03-29,2019-03-30
24235,i'm so tired...,Lauv,3725802,2019-03-29,2019-03-30
24236,Price On My Head,NAV,3705590,2019-03-29,2019-03-30
24237,Eastside,"benny blanco, Halsey, Khalid, Halsey, Khalid",3696309,2019-03-29,2019-03-30
24238,Better Now,Post Malone,3666152,2019-03-29,2019-03-30
24239,Con Calma,Daddy Yankee,3527694,2019-03-29,2019-03-30
24240,SAD!,XXXTENTACION,3502344,2019-03-29,2019-03-30
24241,Wake Up in the Sky,Gucci Mane,3495081,2019-03-29,2019-03-30
24242,Money,Cardi B,3389912,2019-03-29,2019-03-30
24243,lovely,Billie Eilish,3269620,2019-03-29,2019-03-30
24244,Saturday Nights,Khalid,3220269,2019-03-29,2019-03-30
24245,Leave Me Alone,Flipp Dinero,3135649,2019-03-29,2019-03-30
24246,Hear Me Calling,Juice WRLD,3132620,2019-03-29,2019-03-30
24247,when the party's over,Billie Eilish,3130628,2019-03-29,2019-03-30
24248,Moonlight,XXXTENTACION,3101768,2019-03-29,2019-03-30
24249,Armed And Dangerous,Juice WRLD,3064448,2019-03-29,2019-03-30
24250,Make Believe,Juice WRLD,2952506,2019-03-29,2019-03-30
24251,Pure Cocaine,Lil Baby,2940140,2019-03-29,2019-03-30
24252,Let Me Down Slowly,Alec Benjamin,2915244,2019-03-29,2019-03-30
24253,High Hopes,Panic! At The Disco,2898696,2019-03-29,2019-03-30
24254,The Bones,Maren Morris,2880528,2019-03-29,2019-03-30
24255,Red Room,Offset,2841225,2019-03-29,2019-03-30
24256,R.I.P.,Sofia Reyes,2840620,2019-03-29,2019-03-30
24257,Space Cadet,Metro Boomin,2829414,2019-03-29,2019-03-30
24258,Numb Numb Juice,ScHoolboy Q,2826430,2019-03-29,2019-03-30
24259,Empty,Juice WRLD,2818796,2019-03-29,2019-03-30
24260,rockstar,Post Malone,2809635,2019-03-29,2019-03-30
24261,Be Alright,Dean Lewis,2791376,2019-03-29,2019-03-30
24262,Sweet but Psycho,Ava Max,2746167,2019-03-29,2019-03-30
24263,Don't Call Me Up,Mabel,2700330,2019-03-29,2019-03-30
24264,NASA,Ariana Grande,2676306,2019-03-29,2019-03-30
24265,Nonstop,Drake,2674213,2019-03-29,2019-03-30
24266,MIA,Bad Bunny,2664517,2019-03-29,2019-03-30
24267,Jocelyn Flores,XXXTENTACION,2664046,2019-03-29,2019-03-30
24268,Fall Threw,Rich The Kid,2663852,2019-03-29,2019-03-30
24269,Wow. - Remix,Post Malone,2659617,2019-03-29,2019-03-30
24270,Bohemian Rhapsody - Remastered 2011,Queen,2642975,2019-03-29,2019-03-30
24271,idontwannabeyouanymore,Billie Eilish,2632763,2019-03-29,2019-03-30
24272,Needy,Ariana Grande,2632630,2019-03-29,2019-03-30
24273,Tap,NAV,2625633,2019-03-29,2019-03-30
24274,Nights Like This,Kehlani,2621791,2019-03-29,2019-03-30
24275,Startender,A Boogie Wit da Hoodie,2616002,2019-03-29,2019-03-30
24276,Undrunk,FLETCHER,2601139,2019-03-29,2019-03-30
24277,Taste,Tyga,2536198,2019-03-29,2019-03-30
24278,Calling My Spirit,Kodak Black,2520209,2019-03-29,2019-03-30
24279,Beautiful Crazy,Luke Combs,2505429,2019-03-29,2019-03-30
24280,I Like It,Cardi B,2498622,2019-03-29,2019-03-30
24281,Psycho,Post Malone,2487110,2019-03-29,2019-03-30
24282,Yes Indeed,Lil Baby,2463979,2019-03-29,2019-03-30
24283,All Girls Are The Same,Juice WRLD,2449244,2019-03-29,2019-03-30
24284,I Fall Apart,Post Malone,2436251,2019-03-29,2019-03-30
24285,Noticed,Lil Mosey,2428470,2019-03-29,2019-03-30
24286,Freaky,Tory Lanez,2419120,2019-03-29,2019-03-30
24287,Who Do You Love,The Chainsmokers,2415192,2019-03-29,2019-03-30
24288,Act Up,City Girls,2413724,2019-03-29,2019-03-30
24289,Ric Flair Drip (& Metro Boomin),Offset,2403169,2019-03-29,2019-03-30
24290,Youngblood,5 Seconds of Summer,2381533,2019-03-29,2019-03-30
24291,Patience,Tame Impala,2378063,2019-03-29,2019-03-30
24292,SLOW DANCING IN THE DARK,Joji,2368564,2019-03-29,2019-03-30
24293,Close To Me,"Ellie Goulding, Diplo",2318236,2019-03-29,2019-03-30
24294,Baila Baila Baila,Ozuna,2225767,2019-03-29,2019-03-30
24295,Fuck Love,XXXTENTACION,2224079,2019-03-29,2019-03-30
24296,Legacy,Offset,2213697,2019-03-29,2019-03-30
24297,Last Hurrah,Bebe Rexha,2191849,2019-03-29,2019-03-30
24298,Secreto,Anuel AA,2185334,2019-03-29,2019-03-30
24299,Keanu Reeves,Logic,2173967,2019-03-29,2019-03-30
24300,Taki Taki,"DJ Snake, Selena Gomez, Ozuna, Cardi B",2146142,2019-03-29,2019-03-30
24301,ocean eyes,Billie Eilish,2133359,2019-03-29,2019-03-30
24302,Imagine,Ariana Grande,2124324,2019-03-29,2019-03-30
24303,bellyache,Billie Eilish,2114154,2019-03-29,2019-03-30
24304,I Like Me Better,Lauv,2113496,2019-03-29,2019-03-30
24305,Maze,Juice WRLD,2109744,2019-03-29,2019-03-30
24306,XO TOUR Llif3,Lil Uzi Vert,2105380,2019-03-29,2019-03-30
24307,Bloodline,Ariana Grande,2087962,2019-03-29,2019-03-30
24308,Congratulations,Post Malone,2082932,2019-03-29,2019-03-30
24309,Girls Need Love,"Summer Walker, Drake",2065111,2019-03-29,2019-03-30
24310,Meant to Be,Bebe Rexha,2058553,2019-03-29,2019-03-30
24311,God's Plan,Drake,2055553,2019-03-29,2019-03-30
24312,Nuketown,Ski Mask The Slump God,2044560,2019-03-29,2019-03-30
24313,Worth It,YK Osiris,2040036,2019-03-29,2019-03-30
24314,Best Part,H.E.R.,2035609,2019-03-29,2019-03-30
24315,Bad Idea,Ariana Grande,2021251,2019-03-29,2019-03-30
24316,Don't Stop Me Now - Remastered,Queen,2011401,2019-03-29,2019-03-30
24317,changes,XXXTENTACION,2007872,2019-03-29,2019-03-30
24318,10 Freaky Girls,"Metro Boomin, 21 Savage",2002793,2019-03-29,2019-03-30
24319,Tequila,Dan + Shay,2001067,2019-03-29,2019-03-30
24320,Look Alive,BlocBoy JB,1989739,2019-03-29,2019-03-30
24321,Young Dumb & Broke,Khalid,1968230,2019-03-29,2019-03-30
24322,Flaws And Sins,Juice WRLD,1955898,2019-03-29,2019-03-30
24323,This Feeling,The Chainsmokers,1955864,2019-03-29,2019-03-30
24324,Pop Out,Polo G,1941553,2019-03-29,2019-03-30
24325,Project Dreams,Marshmello,1932432,2019-03-29,2019-03-30
24326,TAlk tO Me,"Tory Lanez, Rich The Kid",1923608,2019-03-29,2019-03-30
24327,Like Mike,Rich The Kid,1921298,2019-03-29,2019-03-30
24328,YOSEMITE,Travis Scott,1915138,2019-03-29,2019-03-30
24329,Lean Wit Me,Juice WRLD,1914789,2019-03-29,2019-03-30
24330,Speechless,Dan + Shay,1909364,2019-03-29,2019-03-30
24331,Fine China,Future,1875609,2019-03-29,2019-03-30
24332,Roses,"benny blanco, Juice WRLD",1863747,2019-03-29,2019-03-30
24333,No Role Modelz,J. Cole,1851018,2019-03-29,2019-03-30
24334,Location,Khalid,1845474,2019-03-29,2019-03-30
24335,goosebumps,Travis Scott,1826013,2019-03-29,2019-03-30
24336,Beautiful,Bazzi,1823915,2019-03-29,2019-03-30
24337,HUMBLE.,Kendrick Lamar,1809099,2019-03-29,2019-03-30
24338,No Tears Left To Cry,Ariana Grande,1805745,2019-03-29,2019-03-30
24339,Fake Smile,Ariana Grande,1803129,2019-03-29,2019-03-30
24340,Girls Like You,Maroon 5,1759908,2019-03-29,2019-03-30
24341,In My Feelings,Drake,1752394,2019-03-29,2019-03-30
24342,Mine,Bazzi,1735142,2019-03-29,2019-03-30
24343,Nice For What,Drake,1729938,2019-03-29,2019-03-30
24344,Slime Belief,YoungBoy Never Broke Again,1729275,2019-03-29,2019-03-30
24345,Tic Toc,"Rich The Kid, Tory Lanez",1719132,2019-03-29,2019-03-30
24346,BIG BANK,YG,1717307,2019-03-29,2019-03-30
24347,No Stylist,French Montana,1714429,2019-03-29,2019-03-30
24348,Everybody Dies In Their Nightmares,XXXTENTACION,1693672,2019-03-29,2019-03-30
24349,The Middle,Zedd,1684251,2019-03-29,2019-03-30
24350,Bleed It,Blueface,1681552,2019-03-29,2019-03-30
24351,Candy Paint,Post Malone,1679743,2019-03-29,2019-03-30
24352,Shotta Flow,NLE Choppa,1677006,2019-03-29,2019-03-30
24353,Almost (Sweet Music),Hozier,1658775,2019-03-29,2019-03-30
24354,Falling Down - Bonus Track,Lil Peep,1658473,2019-03-29,2019-03-30
24355,To My Grave,NAV,1657335,2019-03-29,2019-03-30
24356,Hide,Juice WRLD,1654088,2019-03-29,2019-03-30
24357,FEFE,6ix9ine,1653104,2019-03-29,2019-03-30
24358,Kamikaze,Lil Mosey,1649063,2019-03-29,2019-03-30
24359,you should see me in a crown,Billie Eilish,1639774,2019-03-29,2019-03-30
24360,I Like Girls,PnB Rock,1636968,2019-03-29,2019-03-30
24361,Walk Me Home,P!nk,1636257,2019-03-29,2019-03-30
24362,Another One Bites The Dust - Remastered 2011,Queen,1635761,2019-03-29,2019-03-30
24363,BAD!,XXXTENTACION,1634256,2019-03-29,2019-03-30
24364,Speed It Up,Gunna,1629576,2019-03-29,2019-03-30
24365,whoa (mind in awe),XXXTENTACION,1628683,2019-03-29,2019-03-30
24366,Love Lies,"Khalid, Normani",1628466,2019-03-29,2019-03-30
24367,Lust,Lil Skies,1627383,2019-03-29,2019-03-30
24368,Lost In Japan,Shawn Mendes,1611895,2019-03-29,2019-03-30
24369,Plug Walk,Rich The Kid,1603281,2019-03-29,2019-03-30
24370,Close Friends (Lil Baby & Gunna),Lil Baby,1593392,2019-03-29,2019-03-30
24371,Feeling,Juice WRLD,1588656,2019-03-29,2019-03-30
24372,my boy,Billie Eilish,1586798,2019-03-29,2019-03-30
24373,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep,1585162,2019-03-29,2019-03-30
24374,Say You Won't Let Go,James Arthur,1578009,2019-03-29,2019-03-30
24375,No New Friends,Sia,1574621,2019-03-29,2019-03-30
24376,Big Plans,Why Don't We,1568790,2019-03-29,2019-03-30
24377,Topanga,Trippie Redd,1566387,2019-03-29,2019-03-30
24378,Calma - Remix,Pedro Capó,1563938,2019-03-29,2019-03-30
24379,Every Season,Roddy Ricch,1562279,2019-03-29,2019-03-30
24380,Taking Chances,NAV,1562094,2019-03-29,2019-03-30
24381,KIKA,6ix9ine,1556589,2019-03-29,2019-03-30
24382,Whiskey Glasses,Morgan Wallen,1552659,2019-03-29,2019-03-30
24383,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,1526843,2019-03-29,2019-03-30
24384,So Am I,Ava Max,1523653,2019-03-29,2019-03-30
24385,Thunder,Imagine Dragons,1520900,2019-03-29,2019-03-30
24386,Nowadays,Lil Skies,1514467,2019-03-29,2019-03-30
24387,Demons and Angels,A Boogie Wit da Hoodie,1507273,2019-03-29,2019-03-30
24388,Ghostin,Ariana Grande,1504166,2019-03-29,2019-03-30
24389,Believer,Imagine Dragons,1502422,2019-03-29,2019-03-30
24390,Arms Around You,XXXTENTACION,1499982,2019-03-29,2019-03-30
24391,Wasted,Juice WRLD,1499126,2019-03-29,2019-03-30
24392,Lucky You,Eminem,1491216,2019-03-29,2019-03-30
24393,Hold Your Breath,NAV,1484884,2019-03-29,2019-03-30
24394,I Don't Belong In This Club,Why Don't We,1478552,2019-03-29,2019-03-30
24395,Sucker,Jonas Brothers,10521653,2019-03-15,2019-03-16
24396,MIDDLE CHILD,J. Cole,10093445,2019-03-15,2019-03-16
24397,Robbery,Juice WRLD,10013503,2019-03-15,2019-03-16
24398,7 Rings,Ariana Grande,9698592,2019-03-15,2019-03-16
24399,Murder On My Mind,YNW Melly,9449836,2019-03-15,2019-03-16
24400,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9394218,2019-03-15,2019-03-16
24401,Wow.,Post Malone,9323710,2019-03-15,2019-03-16
24402,Fast,Juice WRLD,8932705,2019-03-15,2019-03-16
24403,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,8439550,2019-03-15,2019-03-16
